status_id,user_id,text,is_quote_status,retweet_count,favorite_count,favorited,retweeted,created_at
"1198313722500067334","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:53:49 +0000 2019"
"1198313694364622851","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/BpRjcyDMCC",false,1,1,false,false,"Sat Nov 23 18:53:42 +0000 2019"
"1198313632595091457","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:53:28 +0000 2019"
"1198313601154633728","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/AKz0TGIprC",false,1,1,false,false,"Sat Nov 23 18:53:20 +0000 2019"
"1198313532544159746","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:53:04 +0000 2019"
"1198313502068359171","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/YN4soB611R",false,1,1,false,false,"Sat Nov 23 18:52:57 +0000 2019"
"1198313363656314880","851211143238602754","RT @DeptDefence: .@AustralianArmy soldiers drive an Australian Light-Armoured Vehicle into action during Exercise Southern Jackaroo 2016 at…",false,7,0,false,false,"Sat Nov 23 18:52:24 +0000 2019"
"1198313077436899328","2277555896","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 18:51:15 +0000 2019"
"1198312734468820992","851211143238602754","RT @DeptDefence: Regular &amp; ongoing consultations are an important part of the @AWMemorial Development Project. A public consultation is bei…",true,2,0,false,false,"Sat Nov 23 18:49:54 +0000 2019"
"1198307417949294592","56378846","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 18:28:46 +0000 2019"
"1198305975440150528","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:23:02 +0000 2019"
"1198305948697288705","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/3C1uI5YVzI",false,1,1,false,false,"Sat Nov 23 18:22:56 +0000 2019"
"1198305931160948737","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:22:52 +0000 2019"
"1198305906234187776","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/QQCU3QzgCC",false,1,1,false,false,"Sat Nov 23 18:22:46 +0000 2019"
"1198304417293963264","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:16:51 +0000 2019"
"1198304385941590016","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/zQmd21vMez",false,1,1,false,false,"Sat Nov 23 18:16:43 +0000 2019"
"1198302953158914049","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:11:02 +0000 2019"
"1198302923370971137","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/0Af1CAtrEs",false,1,2,false,false,"Sat Nov 23 18:10:54 +0000 2019"
"1198302770421366785","15170258","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 18:10:18 +0000 2019"
"1198302247798661121","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:08:13 +0000 2019"
"1198302222041440259","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/qEJO49mFE4",false,1,1,false,false,"Sat Nov 23 18:08:07 +0000 2019"
"1198302036128722944","4253031505","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 18:07:23 +0000 2019"
"1198300529819971584","913136246771269637","RT @sonoftaiwan: @INDOPACOM Now the evidence has indicated that KMT betrayed the alliance, they are also descendants of Vladimir lenin, lik…",false,1,0,false,false,"Sat Nov 23 18:01:24 +0000 2019"
"1198300405026963458","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 18:00:54 +0000 2019"
"1198300379370405888","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/jTYy0HvQtf",false,1,1,false,false,"Sat Nov 23 18:00:48 +0000 2019"
"1198299872178380803","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:58:47 +0000 2019"
"1198299848069599232","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/FSTp5KZmal",false,1,1,false,false,"Sat Nov 23 17:58:41 +0000 2019"
"1198299828029181952","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:58:36 +0000 2019"
"1198299801626001408","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/OyPfmL9yQK",false,1,1,false,false,"Sat Nov 23 17:58:30 +0000 2019"
"1198299767912247296","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:58:22 +0000 2019"
"1198299744642179073","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/nOb64ceDfO",false,1,1,false,false,"Sat Nov 23 17:58:17 +0000 2019"
"1198299254889955328","913136246771269637","@INDOPACOM Now the evidence has indicated that KMT betrayed the alliance, they are also descendants of Vladimir len… https://t.co/0azbZBzewG",false,1,0,false,false,"Sat Nov 23 17:56:20 +0000 2019"
"1198295918405136384","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:43:04 +0000 2019"
"1198295891460923399","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/a4d6fXJntz",false,1,1,false,false,"Sat Nov 23 17:42:58 +0000 2019"
"1198295444192997378","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:41:11 +0000 2019"
"1198295414140739584","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/JiHNVrOztc",false,1,1,false,false,"Sat Nov 23 17:41:04 +0000 2019"
"1198294643122876417","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:38:00 +0000 2019"
"1198294614345682944","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/Nhcp9SNOXJ",false,1,1,false,false,"Sat Nov 23 17:37:53 +0000 2019"
"1198293945610096647","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:35:14 +0000 2019"
"1198293910499540992","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/sf8MIdkLtA",false,1,1,false,false,"Sat Nov 23 17:35:06 +0000 2019"
"1198293571285192704","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:33:45 +0000 2019"
"1198293539949559808","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/OwBvSPs0n3",false,1,1,false,false,"Sat Nov 23 17:33:37 +0000 2019"
"1198293489076887557","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:33:25 +0000 2019"
"1198293460656230401","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/8F03FfulW0",false,1,1,false,false,"Sat Nov 23 17:33:18 +0000 2019"
"1198293407749361664","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:33:06 +0000 2019"
"1198293380142436352","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/anJvc0Dh5W",false,1,1,false,false,"Sat Nov 23 17:32:59 +0000 2019"
"1198293326031659008","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:32:46 +0000 2019"
"1198293298915491842","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/vjCFTa8oRs",false,1,1,false,false,"Sat Nov 23 17:32:40 +0000 2019"
"1198293263918227456","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:32:31 +0000 2019"
"1198293231848562690","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/gWnxuMnUa9",false,1,1,false,false,"Sat Nov 23 17:32:24 +0000 2019"
"1198293199732658176","546765821","@Senator_Patrick @DeptDefence @lindareynoldswa Why are you supporting the anti Union Bill with Lambie??",false,0,0,false,false,"Sat Nov 23 17:32:16 +0000 2019"
"1198293157793931269","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:32:06 +0000 2019"
"1198293126462476288","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/IqbEyNn2nZ",false,1,1,false,false,"Sat Nov 23 17:31:59 +0000 2019"
"1198292887647268864","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:31:02 +0000 2019"
"1198292856147857408","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/9jheC3u2Gi",false,1,1,false,false,"Sat Nov 23 17:30:54 +0000 2019"
"1198292718126092288","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:30:21 +0000 2019"
"1198292690510716934","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/khio429lfx",false,1,1,false,false,"Sat Nov 23 17:30:15 +0000 2019"
"1198292672202575872","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:30:10 +0000 2019"
"1198292643450703872","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/URgTvY9ysV",false,1,1,false,false,"Sat Nov 23 17:30:04 +0000 2019"
"1198292579277819904","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:29:48 +0000 2019"
"1198292551889047552","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/kKh0ss5Gpu",false,1,2,false,false,"Sat Nov 23 17:29:42 +0000 2019"
"1198292471370932224","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:29:23 +0000 2019"
"1198292440832249858","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/orotClkkNe",false,1,1,false,false,"Sat Nov 23 17:29:15 +0000 2019"
"1198292392413188096","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:29:04 +0000 2019"
"1198292362876854274","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/0gLV3nX1Uz",false,1,1,false,false,"Sat Nov 23 17:28:57 +0000 2019"
"1198292322603216896","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:28:47 +0000 2019"
"1198292292811051010","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/axigcggY5P",false,1,1,false,false,"Sat Nov 23 17:28:40 +0000 2019"
"1198292260594634761","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:28:32 +0000 2019"
"1198292218496323587","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/Y1NDXE5TH7",false,1,1,false,false,"Sat Nov 23 17:28:22 +0000 2019"
"1198292186044993537","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:28:15 +0000 2019"
"1198292160136830976","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/RdY1rE9WmA",false,1,1,false,false,"Sat Nov 23 17:28:08 +0000 2019"
"1198292113445867520","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:27:57 +0000 2019"
"1198292082747674625","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/IFmodt2U01",false,1,1,false,false,"Sat Nov 23 17:27:50 +0000 2019"
"1198291994537316353","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:27:29 +0000 2019"
"1198291962610298880","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/T8gM2LnbNR",false,1,1,false,false,"Sat Nov 23 17:27:21 +0000 2019"
"1198291892682801154","122104516","RT @sheilaballarano: @ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN @ParlLibrary…",false,1,0,false,false,"Sat Nov 23 17:27:05 +0000 2019"
"1198291850848821248","122104516","@ItalyUN_NY @UN @UNPeacebuilding @UNPeacekeeping @MAZappia @Elysee @florence_parly @ScotParl @Europarl_EN… https://t.co/38zeMSmFFk",false,1,1,false,false,"Sat Nov 23 17:26:55 +0000 2019"
"1198277494152912896","1494243848","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 16:29:52 +0000 2019"
"1198263559672565761","577364917","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 15:34:29 +0000 2019"
"1198261821586771969","1197762195922309120","RT @lindareynoldswa: Honoured to meet with @AbeShinzo - a good friend to 🇦🇺 and of @ScottMorrisonMP. We discussed the strength of the 🇦🇺🇯🇵…",false,45,0,false,false,"Sat Nov 23 15:27:35 +0000 2019"
"1198256862941990912","2582963526","RT @AndrewBayes2: @Senator_Patrick @DeptDefence @lindareynoldswa The governments anti worker Ensuring Integrity Bill will hurt Aussie worke…",false,4,0,false,false,"Sat Nov 23 15:07:53 +0000 2019"
"1198240171965083648","612494885","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 14:01:33 +0000 2019"
"1198229434228019200","72547133","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 13:18:53 +0000 2019"
"1198228057577775104","439035260","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 13:13:25 +0000 2019"
"1198222987717009408","149086569","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 12:53:16 +0000 2019"
"1198220981539495937","270219666","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 12:45:18 +0000 2019"
"1198217285724508160","967123451629666306","RT @DeptDefence: .@AustralianArmy soldiers drive an Australian Light-Armoured Vehicle into action during Exercise Southern Jackaroo 2016 at…",false,7,0,false,false,"Sat Nov 23 12:30:37 +0000 2019"
"1198212298977861632","704024418","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 12:10:48 +0000 2019"
"1198211757199609856","1007425230921351170","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 12:08:39 +0000 2019"
"1198209106781147136","22709996","@Senator_Patrick @DeptDefence @lindareynoldswa Rather foolish to believe anything this @LiberalAus Govt promises",false,0,0,false,false,"Sat Nov 23 11:58:07 +0000 2019"
"1198205847513382918","873824198044532736","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 11:45:10 +0000 2019"
"1198197038917144576","2324991210","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 11:10:10 +0000 2019"
"1198189697278758912","1190450260117618690","@GrantSando @Senator_Patrick @tagwacheit @DeptDefence @lindareynoldswa Ex military bureaucrat?",false,0,0,false,false,"Sat Nov 23 10:40:59 +0000 2019"
"1198183775223418880","3010831688","RT @CricketnBeer: @Senator_Patrick @DeptDefence @lindareynoldswa Pynes Folly",false,1,0,false,false,"Sat Nov 23 10:17:27 +0000 2019"
"1198183727379017728","3010831688","RT @susie1661: @Senator_Patrick @DeptDefence @lindareynoldswa Whatever happened to the required Australian Industry Involvement of 70% that…",false,1,0,false,false,"Sat Nov 23 10:17:16 +0000 2019"
"1198182794578386946","1143782666522640384","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 10:13:34 +0000 2019"
"1198176718860587009","341268528","@de_laguerre @Senator_Patrick @tagwacheit @DeptDefence @lindareynoldswa Muppet",false,0,0,false,false,"Sat Nov 23 09:49:25 +0000 2019"
"1198176395421085697","828191298","RT @AusAmbVN: The next deployment of Vietnamese #UNPeackeepers is bound for #SouthSudan and an @AusAirForce C17 is giving them a lift! 🇦🇺-…",false,7,0,false,false,"Sat Nov 23 09:48:08 +0000 2019"
"1198173418933243907","978661589002870784","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 09:36:18 +0000 2019"
"1198172118908694529","2733971311","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 09:31:08 +0000 2019"
"1198171671078686721","167600122","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 09:29:21 +0000 2019"
"1198170459721752576","932854825087221760","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 09:24:33 +0000 2019"
"1198169320959959041","866900105126854656","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 09:20:01 +0000 2019"
"1198167667099619328","1359038136","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 09:13:27 +0000 2019"
"1198165565174468608","1274749304","RT @AndrewBayes2: @Senator_Patrick @DeptDefence @lindareynoldswa The governments anti worker Ensuring Integrity Bill will hurt Aussie worke…",false,4,0,false,false,"Sat Nov 23 09:05:06 +0000 2019"
"1198161723456253952","899227831078494208","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 08:49:50 +0000 2019"
"1198159177975128065","2542290469","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 08:39:43 +0000 2019"
"1198157782853120000","15510386","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 08:34:10 +0000 2019"
"1198155320528273409","2450621492","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 08:24:23 +0000 2019"
"1198154503004053504","2410383770","RT @ANAO_Australia: Contribute to our audit assessing the effectiveness of the Department of Defence’s (@DeptDefence) design process and im…",false,2,0,false,false,"Sat Nov 23 08:21:08 +0000 2019"
"1198153381572792320","4919154620","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 08:16:41 +0000 2019"
"1198151278410399744","1338702642","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 08:08:20 +0000 2019"
"1198150468620283904","1105621106487058434","@Surrounded_Sea @1958_BestYear @Senator_Patrick @DeptDefence @lindareynoldswa (Probably paywalled.)  Note that the… https://t.co/WDS7GqlwcL",false,0,1,false,false,"Sat Nov 23 08:05:06 +0000 2019"
"1198149608645414913","1105621106487058434","@Surrounded_Sea @1958_BestYear @Senator_Patrick @DeptDefence @lindareynoldswa Just FYI, from The Economist: ‘..carr… https://t.co/0ke7RaG3Je",false,0,1,false,false,"Sat Nov 23 08:01:41 +0000 2019"
"1198148718442139649","2912160817","@ScottMorrisonMP @DeptDefence And stay quiet.",false,0,0,false,false,"Sat Nov 23 07:58:09 +0000 2019"
"1198148067590995975","51127433","RT @Senator_Patrick: Local content on the future submarine project is at 30% when 90% was promised. Now we have Australian companies not ev…",false,106,0,false,false,"Sat Nov 23 07:55:34 +0000 2019"
"1198146311939186688","1110831764799275008","@Senator_Patrick @DeptDefence @lindareynoldswa The governments anti worker Ensuring Integrity Bill will hurt Aussie… https://t.co/sLYDBkWzju",false,4,5,false,false,"Sat Nov 23 07:48:35 +0000 2019"
